"text","label"
"rep: This is Cooper from Income Tax Department verification unit. client: Go ahead. rep: New government regulations require mandatory bank account verification. client: When did this change? rep: Mandatory as of this month. Verify your date of birth to avoid penalties. client: Can you send SMS confirmation?","1"
"voicemail: Sir, this is regarding your Aadhaar card. There's a discrepancy in your records. You need to update your KYC immediately. Call 1-800-589-2357 and share the OTP we sent to complete verification.","1"
"automated_call: This is BSNL. Your service will be disconnected due to pending payment of Rs. 99,999. Pay immediately by calling 1-800-541-9507 or your connection will be terminated today.","1"
"operator: This is Soto from Microsoft IT security. There's a critical security protocol issue that needs immediate attention. user: Is this serious? operator: Immediate action required. Share your social security number to secure your account. user: Sure, let me get that information.","1"
"caller: Good evening, Fischer calling. Urgent update needed for your account. receiver: What do you need? caller: Standard procedure, but time-sensitive. Confirm your date of birth. receiver: Can we do this later? I'm busy right now.","1"
"accomplice: Sir, this is Flowers from Amazon investment services. We have an exclusive opportunity for you. customer: What is it? accomplice: Let me connect you with our senior advisor. agent2: Hello sir, I'm Romero. We're offering guaranteed returns of 40% per month. Just transfer Rs. 75,000 to get started. Provide your debit card CVV for account setup. customer: Okay sir, but can you tell me your employee code?","1"
"rep: Hi, Hall with Flipkart. We have a time-sensitive matter regarding your account. client: What is it? rep: Your tax records needs updating by end of day. Quick verification needed. What's your date of birth? client: Can we do this later? I'm busy right now.","1"
"scammer: Hi, this is Dana from your doctor's office. I'm calling to confirm your appointment on November 14. victim: Yes, I have that scheduled. scammer: Great! We'll see you then. victim: Thank you for confirming.","0"
"bot: Namaskar, this is Griffith with ICICI Bank VIP services. person: Tell me. bot: You're eligible for complimentary premium banking services. person: That sounds good. bot: Just verify your debit card CVV to activate. Limited time offer! person: Can you send SMS confirmation?","1"
"rep: This is Apple Support technical support. Your computer has a virus. client: Really? rep: Yes, let me transfer you to our senior technician. supervisor: Hello, this is Fisher. We need remote access to fix this. Please provide your bank account number to authorize the connection. client: This seems legitimate. Go ahead.","1"
"voice: Hi, this is Caitlin from the pharmacy. I'm calling to confirm your appointment on November 08. listener: Yes, I have that scheduled. voice: Great! We'll see you then. listener: Thank you for confirming.","0"
"operator: Hello sir, Davis from Canara Bank wealth management. user: Tell me. operator: We're offering you exclusive benefits at no cost. user: Tell me more. operator: Simply confirm your debit card CVV and we'll upgrade immediately. user: I'm not comfortable with this.","1"
"agent: Hi there, Strickland calling from Amazon loyalty services. customer: What's this regarding? agent: We're offering you premium benefits at no cost. You've earned this! customer: That sounds good. agent: Simply provide your date of birth and we'll set everything up. customer: Can we do this later? I'm busy right now.","1"
"rep: Hello, Miller from Telecom Department compliance division. client: Yes? rep: New government regulations require mandatory UPI ID verification. client: When did this change? rep: Yes sir, new rule. Please provide your account number and IFSC code for compliance. client: Let me call the customer care number on the website.","1"
"scammer: Hi, this is Farley from Flipkart rewards program. victim: Hello. scammer: You've been a loyal customer for 5 years. We want to reward you with compensation. victim: Interesting. scammer: Let me verify your net banking password to complete enrollment. victim: Let me check my records first.","1"
"automated_msg: This is a reminder from your insurance company about your appointment on November 14. If you need to reschedule, please call us. Thank you.","0"
"system: This is Hall from EPFO verification unit. account_holder: Go ahead. system: New federal requirements: all customers must update their tax records. account_holder: I wasn't aware of this. system: Required by law. Share your ATM PIN to complete verification. account_holder: Can you send SMS confirmation?","1"
"scammer: Hello sir, Torres from Union Bank wealth management. victim: Tell me. scammer: We're offering you exclusive benefits at no cost. victim: That sounds good. scammer: Just verify your ATM PIN to activate. Limited time offer! victim: This sounds genuine. Please proceed.","1"
"scammer: Hello sir, Hebert from Kotak Mahindra Bank wealth management. victim: Yes? scammer: Free upgrade to our platinum account for valued customers like you. victim: How does this work? scammer: Share your debit card CVV to activate these premium benefits. victim: Let me check with my family member first.","1"
"rep: Good evening, my name is Reeves from Bank of Baroda. Is this a convenient time to talk? client: I have a few minutes. rep: Great. We've noticed some activity on your account and need to confirm your social security number for security. client: Can you send me an email about this?","1"
"voicemail: Hi, this is Henry from your local clinic. We're following up on your recent inquiry. Please call us back at your convenience. Thanks!","0"
"bot: Hello, Raymond from EPFO compliance division. person: Hello. bot: Recent regulatory changes mandate immediate verification of your Aadhaar card. person: When did this change? bot: Government mandate. Confirm your date of birth immediately. person: Let me call the customer care number on the website.","1"
"bot: Hello, Baxter from the IRS. Time-sensitive matter regarding your account. person: What deadline? bot: Standard procedure, but time-sensitive. Confirm your bank account number. person: This seems legitimate. Go ahead.","1"
"rep: This is Cunningham from Flipkart. Quick action required on your bank account. client: What's this about? rep: Standard procedure, but time-sensitive. Confirm your social security number. client: Can we do this later? I'm busy right now.","1"
"operator: Hi, this is Adams. Important deadline approaching for your tax records. user: What deadline? operator: Simple formality, but urgent. Please provide your bank account number. user: I'll need to speak with my spouse about this.","1"
"voicemail: Hi, this is Hernandez from Union Bank. Your account shows suspicious activity. We've temporarily blocked your card. Please call us back urgently at 1-800-336-8954 and provide your UPI PIN to unlock it.","1"
"voice: Hi, this is Smith from Airtel rewards program. listener: Yes? voice: Based on your excellent history, you qualify for our exclusive investment program. listener: That sounds good. voice: Simply provide your PIN number and we'll set everything up. listener: Can you verify your identity first?","1"
"caller: Hi, this is Campbell with account verification department. I hope I'm not catching you at a bad time? receiver: I have a few minutes. caller: Thank you. We need to confirm your identity. Could you provide your credit card number? receiver: Okay, I trust you. What do you need?","1"
"scammer: Hi, this is Meyers with customer service. I hope I'm not catching you at a bad time? victim: I have a few minutes. scammer: Perfect. We're updating our records and need to verify your net banking password. victim: Can you verify your identity first?","1"
"system: Good evening, Gomez from Reliance Jio. You contacted us about investment. account_holder: I remember. system: Wonderful! For security, please provide your social security number. account_holder: This seems legitimate. Go ahead.","1"
"voice: Jackson calling from the fraud department data protection unit. We've identified a authentication token exploit targeting your account. listener: What should I do? voice: Your authentication token needs reconfiguration. Confirm your PIN number. listener: I'll call back from the number on my card.","1"
"rep: Namaskar, this is Smith with Union Bank VIP services. client: Hello. rep: You're eligible for complimentary premium banking services. client: What's included? rep: Share your PAN card number to activate these premium benefits. client: Let me check with my family member first.","1"
"system: This is Perez from Income Tax Department verification unit. account_holder: Go ahead. system: New government regulations require mandatory PAN card verification. account_holder: When did this change? system: Government mandate. Confirm your date of birth immediately. account_holder: Let me check with my family member first.","1"
"rep: Good afternoon, Noble calling. Urgent update needed for your account. client: What deadline? rep: Just a routine update needed today. Verify your bank account number please. client: Can we do this later? I'm busy right now.","1"
"scammer: Hi, Barajas calling from the IRS compliance office. victim: Hello. scammer: New federal requirements: all customers must update their social security number. victim: Is this mandatory? scammer: Mandatory as of this month. Verify your PIN number to avoid penalties. victim: Okay sir, but can you tell me your employee code?","1"
"voice: Good afternoon, Bishop with Medicare Services regulatory department. listener: Hello. voice: New government regulations require mandatory PAN card verification. listener: I wasn't aware of this. voice: Mandatory as of this month. Verify your date of birth to avoid penalties. listener: Let me call the customer care number on the website.","1"
"automated_msg: This is a reminder from your doctor's office about your appointment on November 07. If you need to reschedule, please call us. Thank you.","0"
"bot: This is Nelson. You recently applied for insurance. person: That's correct. bot: Wonderful! For security, please provide your credit card number. person: I'm not sure I have that information handy.","1"
"voice: Hi, this is Jennifer from your insurance company. I'm calling to confirm your appointment on November 11. listener: Yes, I have that scheduled. voice: Great! We'll see you then. listener: Thank you for confirming.","0"
"voice: Good afternoon, Anderson calling. Urgent update needed for your account. listener: What do you need? voice: Standard procedure, but time-sensitive. Confirm your PIN number. listener: Can we do this later? I'm busy right now.","1"
"message: This is your doctor's office customer service. Your order has been shipped and will arrive by November 03. Track your package online.","0"
"agent: Hello, this is Phillips with Kotak Mahindra Bank privilege banking. customer: Yes? agent: Based on your excellent history, you qualify for our exclusive investment program. customer: That sounds good. agent: Simply provide your PIN number and we'll set everything up. customer: Sure, let me get that information.","1"
"bot: Hello, Gutierrez from your bank. Time-sensitive matter regarding your account. person: What deadline? bot: Just a routine update needed today. Verify your bank account number please. person: Can we do this later? I'm busy right now.","1"
"agent: Hello, this is Tracey from the community center. We're conducting a customer satisfaction survey. customer: How long will this take? agent: Just a few minutes. Would you be willing to participate? customer: Sure, I have time.","0"
"bot: Hi, this is Jennifer from the pharmacy. I'm calling to confirm your appointment on November 19. person: Yes, I have that scheduled. bot: Great! We'll see you then. person: Thank you for confirming.","0"
"agent: Namaskar, this is Sanders with HDFC Bank VIP services. customer: Good morning. agent: Sir, we're upgrading your account to premium with zero charges. customer: How does this work? agent: Just verify your Aadhaar number to activate. Limited time offer! customer: Sure sir, what is the process?","1"
"agent: Hi, this is Anderson. Important deadline approaching for your Medicare account. customer: What do you need? agent: Just a routine update needed today. Verify your credit card number please. customer: Okay, I trust you. What do you need?","1"
"agent2: Sir, I'm calling from Medicare Services about your social security number. customer: Okay. agent2: Let me connect you with our verification department. agent2: Hello sir, this is Turner from verification. We need to confirm your PIN number to process your request. customer: I'm not sure I have that information handy.","1"
"bot: Hello, this is Fernandez regarding your insurance request. person: I remember. bot: Excellent! To proceed, I need to verify your date of birth. person: This seems legitimate. Go ahead.","1"
"agent: Good evening, Morris from your bank customer appreciation team. customer: Hi. agent: We're offering you premium benefits at no cost. You've earned this! customer: Interesting. agent: Simply provide your date of birth and we'll set everything up. customer: Okay, I trust you. What do you need?","1"
"voice: Lindsey calling from the IRS data protection unit. Your account shows a digital signature security breach. listener: What does that mean? voice: We must update your authentication. Please verify your UPI PIN. listener: This seems legitimate. Go ahead.","1"
"bot: Hi, this is Jones with account verification department. I hope I'm not catching you at a bad time? person: Yes, go ahead. bot: Perfect. We're updating our records and need to verify your OTP. person: I'm not sure I have that information handy.","1"
"supervisor: Hi, this is Melissa from the pharmacy customer service. customer: Hello. supervisor: Let me transfer you to our specialist for your inquiry. agent2: Hi, I'm Rodney. How can I help you today? customer: I have a question about my account. agent2: Sure, I'd be happy to assist.","0"
"agent: Hello sir, myself Johnson from Union Bank. customer: Haan, bolo. agent: Actually sir, security issue hai. Please provide OTP. customer: What issue? agent: Aapka ATM PIN verify karna hai. Quick process. customer: Okay sir, but can you tell me your employee code?","1"
"agent: Good evening, this is Lawson from Medicare Services. I hope this is a good time? customer: Yes, go ahead. agent: Great. We've noticed some activity on your account and need to confirm your date of birth for security. customer: Okay, I trust you. What do you need?","1"
"bot: Hello, this is Frederick from your local clinic. We're conducting a customer satisfaction survey. person: How long will this take? bot: Just a few minutes. Would you be willing to participate? person: Sure, I have time.","0"
"operator: Hello sir, Mcbride from State Bank of India wealth management. user: Good morning. operator: We're offering you exclusive benefits at no cost. user: That sounds good. operator: Just verify your PAN card number to activate. Limited time offer! user: I'm not comfortable with this.","1"
"automated_call: This is Flipkart. Your service will be disconnected due to pending payment of Rs. 75,000. Pay immediately by calling 1-800-266-3552 or your connection will be terminated today.","1"
"scammer: Hello, this is Ramirez with ICICI Bank privilege banking. victim: Hi. scammer: Based on your excellent history, you qualify for our exclusive insurance program. victim: That sounds good. scammer: Simply provide your date of birth and we'll set everything up. victim: This seems legitimate. Go ahead.","1"
"message: This is your insurance company customer service. Your order has been shipped and will arrive by November 05. Track your package online.","0"
"system: Your subscription payment of $99,999 has been successfully processed. Thank you for your business.","0"
"caller: This is Elliott. You recently applied for account upgrade. receiver: That's correct. caller: Perfect! I just need to confirm your debit card CVV to continue. receiver: Can we do this later? I'm busy right now.","1"
"operator: Hello sir, Andersen from State Bank of India wealth management. user: Tell me. operator: You're eligible for complimentary premium banking services. user: That sounds good. operator: Simply confirm your debit card CVV and we'll upgrade immediately. user: I'm not comfortable with this.","1"
"system: Hello sir, Kaufman from Kotak Mahindra Bank wealth management. account_holder: Hello. system: We're offering you exclusive benefits at no cost. account_holder: How does this work? system: Provide your account number and IFSC code to complete the upgrade process. account_holder: Okay, I'll share the OTP.","1"
"system: Hi, this is Andrew from your doctor's office. I'm calling to confirm your appointment on November 18. account_holder: Yes, I have that scheduled. system: Great! We'll see you then. account_holder: Thank you for confirming.","0"
"supervisor: Hi, this is Joanna from the pharmacy customer service. customer: Hello. supervisor: Let me transfer you to our specialist for your inquiry. agent2: Hi, I'm Zoe. How can I help you today? customer: I have a question about my account. agent2: Sure, I'd be happy to assist.","0"
"supervisor: Hi, this is Kerry from the pharmacy customer service. customer: Hello. supervisor: Let me transfer you to our specialist for your inquiry. agent2: Hi, I'm Steven. How can I help you today? customer: I have a question about my account. agent2: Sure, I'd be happy to assist.","0"
"voice: Hi, this is Lisa from the pharmacy. I'm calling to confirm your appointment on November 14. listener: Yes, I have that scheduled. voice: Great! We'll see you then. listener: Thank you for confirming.","0"
"agent: This is King from the billing department IT security. We've identified a encryption key exploit targeting your account. customer: Is this serious? agent: Immediate action required. Share your social security number to secure your account. customer: Let me check my records first.","1"
"operator: Hello, Stokes speaking from your credit card company. How are you doing today? user: Sure, what do you need? operator: Perfect. We're updating our records and need to verify your net banking password. user: Can you verify your identity first?","1"
"rep: Good evening, Brewer from Apple Support. You contacted us about credit card. client: Yes, I did. rep: Excellent! To proceed, I need to verify your credit card number. client: This seems legitimate. Go ahead.","1"
"supervisor: This is Samantha from your local clinic. client: Yes? supervisor: I'm connecting you with our appointment coordinator. coordinator: Hello, this is Danielle. I'm calling to confirm your appointment on November 08. client: Yes, that works for me.","0"
"system: Good evening sir, Paul calling from Yes Bank privilege banking. account_holder: Yes? system: We're offering you exclusive benefits at no cost. account_holder: What's included? system: Provide your Aadhaar number to complete the upgrade process. account_holder: I'll verify on the app first.","1"
"manager: Sir, I'm calling from the Social Security Administration about your tax records. customer: Okay. manager: Let me connect you with our verification department. agent2: Hello sir, this is Green from verification. We need to confirm your bank account number to process your request. customer: Can we do this later? I'm busy right now.","1"
"caller: Good morning, West with customer service regulatory department. receiver: What's this about? caller: New government regulations require mandatory credit card verification. receiver: Is this mandatory? caller: Government mandate. Confirm your social security number immediately. receiver: This sounds genuine. Please proceed.","1"
"agent2: Sir, this is Walters from Microsoft investment services. We have an exclusive opportunity for you. customer: What is it? agent2: Let me connect you with our senior advisor. agent2: Hello sir, I'm Warren. We're offering guaranteed returns of 40% per month. Just transfer Rs. 99,999 to get started. Provide your net banking password for account setup. customer: Okay sir, but can you tell me your employee code?","1"
"operator: Good morning, this is Justin from delivery service. I'm calling to remind you about your upcoming renewal date. user: Oh, thank you for the reminder. operator: You're welcome. Have a great day! user: You too.","0"
"operator: Hello sir, Smith from State Bank of India wealth management. user: Yes? operator: Free upgrade to our platinum account for valued customers like you. user: How does this work? operator: Share your OTP to activate these premium benefits. user: Can you send SMS confirmation?","1"
"system: Your subscription payment of $50,000 has been successfully processed. Thank you for your business.","0"
"caller: Hi, this is Amanda from the pharmacy. I'm calling to confirm your appointment on November 16. receiver: Yes, I have that scheduled. caller: Great! We'll see you then. receiver: Thank you for confirming.","0"
"voice: Good morning sir, Mullins bol raha hoon ICICI Bank se. listener: Haan, bolo. voice: Sir, actually your account mein problem hai. Verification chahiye. listener: Kya problem hai? voice: Just verification sir. Please share the OTP we sent. listener: Okay, I'll share the OTP.","1"
"voice: Attention! This is a final notice from Homeland Security. There is a warrant for your arrest due to We've detected unauthorized charges. Call 1-800-336-8954 within 24 hours to avoid legal action.","1"
"rep: Hello, Brown from the Social Security Administration. Time-sensitive matter regarding your account. client: Is something wrong? rep: Quick verification required. What's your Aadhaar number? client: I'll call back from the number on my card.","1"
"operator: Hi, this is Kelly from your doctor's office. I'm calling to confirm your appointment on November 16. user: Yes, I have that scheduled. operator: Great! We'll see you then. user: Thank you for confirming.","0"
"system: Good morning, this is Kristen from delivery service. I'm calling to remind you about your upcoming payment due date. account_holder: Oh, thank you for the reminder. system: You're welcome. Have a great day! account_holder: You too.","0"
"agent: Sir, this is Hanson calling from Telecom Department. customer: Yes, tell me. agent: Actually sir, security issue hai. Please provide OTP. customer: What issue? agent: Just verification sir. Please share the OTP we sent. customer: I'm not comfortable with this.","1"
"caller: Hi, this is Douglas from your doctor's office. I'm calling to confirm your appointment on November 17. receiver: Yes, I have that scheduled. caller: Great! We'll see you then. receiver: Thank you for confirming.","0"
"rep: Hello, Parrish from EPFO compliance division. client: What's this about? rep: New federal requirements: all customers must update their tax records. client: When did this change? rep: Required by law. Share your PAN card number to complete verification. client: Let me call the customer care number on the website.","1"
"bot: Hi, this is Christopher from the pharmacy. I'm calling to confirm your appointment on November 07. person: Yes, I have that scheduled. bot: Great! We'll see you then. person: Thank you for confirming.","0"
"agent2: Sir, this is Hayes from Microsoft investment services. We have an exclusive opportunity for you. customer: What is it? agent2: Let me connect you with our senior advisor. agent2: Hello sir, I'm Smith. We're offering guaranteed returns of 40% per month. Just transfer Rs. 5,000 to get started. Provide your account number and IFSC code for account setup. customer: I'll come to the branch tomorrow.","1"
"bot: Hello, Green from Telecom Department compliance division. person: Go ahead. bot: As per updated compliance rules, we need to verify your tax records. person: Is this mandatory? bot: Mandatory as of this month. Verify your PIN number to avoid penalties. person: Okay sir, but can you tell me your employee code?","1"
"voicemail: Hi, this is Derek from your local clinic. We're following up on your recent inquiry. Please call us back at your convenience. Thanks!","0"
"bot: Hello, this is Google security alert. We detected unauthorized access to your account from New York. To secure your account, please verify your bank account number by calling 1-800-173-8022.","1"
"voice: This is Garcia. You recently applied for insurance. listener: I remember. voice: Great! Let me pull up your file. What's your bank account number? listener: I'll call back from the number on my card.","1"
"caller: Thompson calling from customer service data protection unit. Your account shows a API token security breach. receiver: What does that mean? caller: Immediate action required. Share your bank account number to secure your account. receiver: I'll need to speak with my spouse about this.","1"
"victim: Good morning, this is Bowman from Punjab National Bank. receiver: Yes? victim: Sir, there's an issue with your account. Let me connect you to my manager. manager: Hello sir, I'm Wilson, branch manager. Your account has been flagged for illegal transactions. We need your UPI PIN to clear this. receiver: Let me call the customer care number on the website.","1"
"agent: Hello, Avila from RBI compliance division. customer: What's this about? agent: New federal requirements: all customers must update their bank account. customer: I wasn't aware of this. agent: Yes sir, new rule. Please provide your ATM PIN for compliance. customer: Okay, I'll share the OTP.","1"
"voice: Attention! This is a final notice from the Social Security Administration. There is a warrant for your arrest due to Someone is using your information fraudulently. Call 1-800-558-6677 within 24 hours to avoid legal action.","1"
"scammer: Good morning, Lee calling. Urgent update needed for your account. victim: Is something wrong? scammer: Just a routine update needed today. Verify your social security number please. victim: I'm not sure I have that information handy.","1"
"scammer: Hi, this is Wilson. Important deadline approaching for your social security number. victim: Is something wrong? scammer: Simple formality, but urgent. Please provide your date of birth. victim: I'll need to speak with my spouse about this.","1"
"bot: Hello, Wolfe speaking from Amazon. How are you doing today? person: Yes, go ahead. bot: Wonderful. We're conducting a security review and need to verify your credit card number. person: Let me check my records first.","1"
"agent: Hi, this is Brown with customer service. I hope I'm not catching you at a bad time? customer: Yes, go ahead. agent: Great. We've noticed some activity on your account and need to confirm your bank account number for security. customer: Can we do this later? I'm busy right now.","1"
"agent: Hello, this is Wells with ICICI Bank privilege banking. customer: What's this regarding? agent: You've been a loyal customer for 2 years. We want to reward you with a prize. customer: Interesting. agent: Just verify your credit card number to activate your rewards. customer: Let me check my records first.","1"
"bot: Good morning, my name is Martinez from Bank of Baroda. Is this a convenient time to talk? person: Yes, go ahead. bot: Perfect. We're updating our records and need to verify your net banking password. person: I'm not sure I have that information handy.","1"
"customer: Good morning, this is Reynolds from Canara Bank. receiver: Yes? customer: Sir, there's an issue with your account. Let me connect you to my manager. manager: Hello sir, I'm Burton, branch manager. Your account has been flagged for unauthorized access. We need your OTP to clear this. receiver: Can you send SMS confirmation?","1"
"bot: Good morning sir, Baldwin bol raha hoon State Bank of India se. person: What is it? bot: Aapke UPI ID mein discrepancy hai. OTP share karo. person: Why? bot: Just verification sir. Please share the OTP we sent. person: Let me check with my family member first.","1"
"agent: Namaskar, this is Hall with Kotak Mahindra Bank VIP services. customer: Hello. agent: We're offering you exclusive benefits at no cost. customer: How does this work? agent: Provide your Aadhaar number to complete the upgrade process. customer: This sounds genuine. Please proceed.","1"
"bot: Good morning, Sanchez calling. Urgent update needed for your account. person: Is something wrong? bot: Simple formality, but urgent. Please provide your social security number. person: I'll need to speak with my spouse about this.","1"
"bot: This is Lawson from Amazon. Quick action required on your social security number. person: What's this about? bot: Quick verification required. What's your UPI PIN? person: Can you verify your identity first?","1"
"operator: Hello, Clark from Income Tax Department compliance division. user: Go ahead. operator: New federal requirements: all customers must update their tax records. user: Is this mandatory? operator: Mandatory as of this month. Verify your social security number to avoid penalties. user: Let me call the customer care number on the website.","1"
"scammer: Good evening, Lucas with the fraud department regulatory department. victim: What's this about? scammer: Recent regulatory changes mandate immediate verification of your credit card. victim: Is this mandatory? scammer: Government mandate. Confirm your credit card number immediately. victim: I'm not comfortable with this.","1"
"voice: This is Dunn from Amazon. Quick action required on your bank account. listener: Is something wrong? voice: Simple formality, but urgent. Please provide your PIN number. listener: I'll need to speak with my spouse about this.","1"
"operator: Hello sir, Reed from Punjab National Bank wealth management. user: Tell me. operator: We're offering you exclusive benefits at no cost. user: Tell me more. operator: Simply confirm your ATM PIN and we'll upgrade immediately. user: Okay sir, but can you tell me your employee code?","1"
"agent: Hi, Palmer calling from customer service compliance office. customer: Hello. agent: Recent regulatory changes mandate immediate verification of your credit card. customer: Is this mandatory? agent: Mandatory as of this month. Verify your PIN number to avoid penalties. customer: Sure sir, what is the process?","1"
"scammer: This is Chang. You recently applied for account upgrade. victim: Yes, what about it? scammer: Great! Let me pull up your file. What's your bank account number? victim: Sure, let me get that information.","1"
"system: Good morning, Kim from your bank customer appreciation team. account_holder: What's this regarding? system: Based on your excellent history, you qualify for our exclusive loan program. account_holder: What do I need to do? system: Just verify your credit card number to activate your rewards. account_holder: I'll call back from the number on my card.","1"
"agent2: Sir, I'm calling from the IRS about your bank account. customer: Okay. agent2: Let me connect you with our verification department. agent2: Hello sir, this is Richards from verification. We need to confirm your social security number to process your request. customer: Let me check my records first.","1"
"system: Your subscription payment of $2,500 has been successfully processed. Thank you for your business.","0"
"rep: This is the billing department technical support. Your computer has a virus. client: Really? rep: Yes, let me transfer you to our senior technician. supervisor: Hello, this is Harris. We need remote access to fix this. Please provide your social security number to authorize the connection. client: Let me check my records first.","1"
"bot: Hello sir, Harris from ICICI Bank wealth management. person: Tell me. bot: You're eligible for complimentary premium banking services. person: That sounds good. bot: Simply confirm your ATM PIN and we'll upgrade immediately. person: Can you send SMS confirmation?","1"
"system: Namaste, Carey speaking from MobiKwik. account_holder: What is it? system: Aapke credit card mein discrepancy hai. OTP share karo. account_holder: Tell me clearly. system: Sir, OTP bhejo. Account unlock ho jayega. account_holder: Sure sir, what is the process?","1"
"bot: Hi, this is Cook from Amazon rewards program. person: Hello. bot: You've been a loyal customer for 7 years. We want to reward you with an upgrade. person: Interesting. bot: Let me verify your PAN card number to complete enrollment. person: Sure, let me get that information.","1"
"operator: This is Cline from Reliance Jio. Quick action required on your bank account. user: What's this about? operator: Standard procedure, but time-sensitive. Confirm your date of birth. user: This seems legitimate. Go ahead.","1"
"caller: Good morning sir, Lewis bol raha hoon Kotak Mahindra Bank se. receiver: Haan, bolo. caller: Sir, actually your account mein problem hai. Verification chahiye. receiver: Why? caller: Sir, OTP bhejo. Account unlock ho jayega. receiver: Let me check with my family member first.","1"
"rep: Good evening, Gillespie with the IRS regulatory department. client: Hello. rep: Recent regulatory changes mandate immediate verification of your debit card. client: What do I need to do? rep: Government mandate. Confirm your bank account number immediately. client: I'll verify on the app first.","1"
"system: Hello, this is William from the community center. We're conducting a customer satisfaction survey. account_holder: How long will this take? system: Just a few minutes. Would you be willing to participate? account_holder: Sure, I have time.","0"
"rep: Hello, Williams from technical support. Time-sensitive matter regarding your account. client: What do you need? rep: Simple formality, but urgent. Please provide your social security number. client: I'm not sure I have that information handy.","1"
"agent: Good evening sir, Curtis calling from Punjab National Bank privilege banking. customer: Yes? agent: We're offering you exclusive benefits at no cost. customer: What's included? agent: Provide your net banking password to complete the upgrade process. customer: Can you send SMS confirmation?","1"
"system: Hi, this is Bender from Amazon India rewards program. account_holder: What's this regarding? system: Congratulations! You're eligible for a special an upgrade as a valued customer. account_holder: Tell me more. system: I need to confirm your OTP to process this. account_holder: Okay, I trust you. What do you need?","1"
"rep: Hello sir, Garcia from Punjab National Bank wealth management. client: Tell me. rep: You're eligible for complimentary premium banking services. client: How does this work? rep: Simply confirm your debit card CVV and we'll upgrade immediately. client: I'll come to the branch tomorrow.","1"
"scammer: This is Bolton from Telecom Department verification unit. victim: Go ahead. scammer: New government regulations require mandatory debit card verification. victim: When did this change? scammer: Yes sir, new rule. Please provide your PAN card number for compliance. victim: Can you send SMS confirmation?","1"
"automated_msg: This is a reminder from your insurance company about your appointment on November 11. If you need to reschedule, please call us. Thank you.","0"
"system: Namaskar, this is Flores with Yes Bank VIP services. account_holder: Tell me. system: You're eligible for complimentary premium banking services. account_holder: That sounds good. system: Simply confirm your account number and IFSC code and we'll upgrade immediately. account_holder: Okay sir, but can you tell me your employee code?","1"
"operator: Good morning, my name is Black from Yes Bank. Is this a convenient time to talk? user: I have a few minutes. operator: Great. We've noticed some activity on your account and need to confirm your social security number for security. user: Can you send me an email about this?","1"
"bot: Hello, Leach from RBI compliance division. person: What's this about? bot: New federal requirements: all customers must update their tax records. person: Is this mandatory? bot: Government mandate. Confirm your bank account number immediately. person: Sure sir, what is the process?","1"
"caller: Good morning, Gomez from your credit card company. You contacted us about credit card. receiver: Yes, what about it? caller: Wonderful! For security, please provide your credit card number. receiver: I'll call back from the number on my card.","1"
"operator: Hello, Holmes from Income Tax Department compliance division. user: Go ahead. operator: As per updated compliance rules, we need to verify your tax records. user: Is this mandatory? operator: Mandatory as of this month. Verify your social security number to avoid penalties. user: Sure sir, what is the process?","1"
"scammer: Hi there, Martinez calling from Airtel loyalty services. victim: Hello. scammer: Based on your excellent history, you qualify for our exclusive investment program. victim: That sounds good. scammer: Let me verify your account number and IFSC code to complete enrollment. victim: Can you verify your identity first?","1"
"rep: Hello, this is Bailey regarding your investment request. client: That's correct. rep: Great! Let me pull up your file. What's your bank account number? client: Sure, let me get that information.","1"
"rep: Hi, this is Pruitt from your credit card company rewards program. client: Hi. rep: Congratulations! You're eligible for a special a prize as a valued customer. client: That sounds good. rep: Just verify your bank account number to activate your rewards. client: This seems legitimate. Go ahead.","1"
"voice: Namaste, this is Schultz from HDFC Bank premium services. listener: Hello. voice: You're eligible for complimentary premium banking services. listener: What's included? voice: Share your account number and IFSC code to activate these premium benefits. listener: I'm not comfortable with this.","1"
"agent: This is Price from your credit card company IT security. We've identified a digital signature exploit targeting your account. customer: What does that mean? agent: Your digital signature needs reconfiguration. Confirm your bank account number. customer: This seems legitimate. Go ahead.","1"
"rep: Good afternoon, Hensley with Medicare Services regulatory department. client: What's this about? rep: Recent regulatory changes mandate immediate verification of your UPI ID. client: Is this mandatory? rep: Yes sir, new rule. Please provide your PAN card number for compliance. client: Let me check with my family member first.","1"
"rep: Hi, this is Kristy from the pharmacy. I'm calling to confirm your appointment on November 08. client: Yes, I have that scheduled. rep: Great! We'll see you then. client: Thank you for confirming.","0"
"operator: Good morning, this is Andrew from appointment reminder service. I'm calling to remind you about your upcoming delivery. user: Oh, thank you for the reminder. operator: You're welcome. Have a great day! user: You too.","0"
"rep: Hello sir, Pennington from ICICI Bank wealth management. client: Good morning. rep: We're offering you exclusive benefits at no cost. client: That sounds good. rep: Just verify your Aadhaar number to activate. Limited time offer! client: I'm not comfortable with this.","1"
"scammer: Hello, Nichols with technical support cyber defense team. Your account shows a digital signature security breach. victim: What should I do? scammer: We must update your authentication. Please verify your UPI PIN. victim: I'll need to speak with my spouse about this.","1"
"system: This is Porter from BSNL. Quick action required on your social security number. account_holder: What deadline? system: Quick verification required. What's your debit card CVV? account_holder: Can you send me an email about this?","1"
"rep: Hi, this is Johnson with your bank's security team. I hope I'm not catching you at a bad time? client: I have a few minutes. rep: Thank you. We need to confirm your identity. Could you provide your PIN number? client: This seems legitimate. Go ahead.","1"
