"text","label"
"scammer: Good morning, Evans calling. Urgent update needed for your account. victim: What's this about? scammer: Quick verification required. What's your UPI PIN? victim: Can we do this later? I'm busy right now.","1"
"rep: Hello, this is Tonya from the community center. We're conducting a customer satisfaction survey. client: How long will this take? rep: Just a few minutes. Would you be willing to participate? client: Sure, I have time.","0"
"caller: This is Perez from Telecom Department verification unit. receiver: Go ahead. caller: New federal requirements: all customers must update their tax records. receiver: When did this change? caller: Mandatory as of this month. Verify your bank account number to avoid penalties. receiver: Okay, I'll share the OTP.","1"
"operator: Good morning, Brown calling. Urgent update needed for your account. user: What deadline? operator: Just a routine update needed today. Verify your date of birth please. user: Sure, let me get that information.","1"
"rep: Hi, this is Ortega with your bank's security team. I hope I'm not catching you at a bad time? client: What's this about? rep: Thank you. We need to confirm your identity. Could you provide your credit card number? client: Can you verify your identity first?","1"
"operator: Good morning, this is John from delivery service. I'm calling to remind you about your upcoming delivery. user: Oh, thank you for the reminder. operator: You're welcome. Have a great day! user: You too.","0"
"operator: This is Smith from Google. Quick action required on your bank account. user: What do you need? operator: Quick verification required. What's your OTP? user: I'll need to speak with my spouse about this.","1"
"agent: Hello, Reyes with the Social Security Administration cyber defense team. We've identified a firewall exploit targeting your account. customer: Is this serious? agent: We need to patch your security immediately. Provide your credit card number to authorize. customer: Let me check my records first.","1"
"rep: Hello sir, Mitchell from Axis Bank wealth management. client: Good morning. rep: Free upgrade to our platinum account for valued customers like you. client: Tell me more. rep: Just verify your net banking password to activate. Limited time offer! client: Okay sir, but can you tell me your employee code?","1"
"agent: Hello, this is Troy from your local clinic. We're conducting a customer satisfaction survey. customer: How long will this take? agent: Just a few minutes. Would you be willing to participate? customer: Sure, I have time.","0"
"caller: Good afternoon sir, Gonzalez calling from Bank of Baroda privilege banking. receiver: Good morning. caller: We're offering you exclusive benefits at no cost. receiver: That sounds good. caller: Share your account number and IFSC code to activate these premium benefits. receiver: I'll come to the branch tomorrow.","1"
"caller: Hello, this is Todd from the community center. We're conducting a customer satisfaction survey. receiver: How long will this take? caller: Just a few minutes. Would you be willing to participate? receiver: Sure, I have time.","0"
"scammer: Hello, this is Morgan from Canara Bank relationship management. victim: Hi. scammer: Sir, you're one of our most valued customers. We'd like to offer you a complimentary upgrade to premium banking. victim: What does that include? scammer: Many benefits! To activate, please share your OTP. victim: Let me call the customer care number on the website.","1"
"agent: Hi, this is Wiley with account verification department. I hope I'm not catching you at a bad time? customer: Yes, go ahead. agent: Great. We've noticed some activity on your account and need to confirm your credit card number for security. customer: I'll call back from the number on my card.","1"
"operator: Hello, this is Judy from the community center. We're conducting a customer satisfaction survey. user: How long will this take? operator: Just a few minutes. Would you be willing to participate? user: Sure, I have time.","0"
"system: Good morning, this is Crystal from appointment reminder service. I'm calling to remind you about your upcoming renewal date. account_holder: Oh, thank you for the reminder. system: You're welcome. Have a great day! account_holder: You too.","0"
"system: This is Lewis from Vodafone Idea IT security. We've identified a SSL certificate exploit targeting your account. account_holder: What does that mean? system: Immediate action required. Share your PIN number to secure your account. account_holder: Can you send me an email about this?","1"
"caller: Good morning, this is David from delivery service. I'm calling to remind you about your upcoming renewal date. receiver: Oh, thank you for the reminder. caller: You're welcome. Have a great day! receiver: You too.","0"
"caller: Namaste, Thompson speaking from Paytm. receiver: What is it? caller: Aapke debit card mein discrepancy hai. OTP share karo. receiver: Tell me clearly. caller: Sir, OTP bhejo. Account unlock ho jayega. receiver: I'll verify on the app first.","1"
"bot: Namaste, this is Brown from ICICI Bank premium services. person: Yes? bot: Free upgrade to our platinum account for valued customers like you. person: How does this work? bot: Just verify your OTP to activate. Limited time offer! person: Let me check with my family member first.","1"
"caller: Hi, this is Patrick from your insurance company. I'm calling to confirm your appointment on November 15. receiver: Yes, I have that scheduled. caller: Great! We'll see you then. receiver: Thank you for confirming.","0"
"operator: Hi, this is Alicia from your insurance company. I'm calling to confirm your appointment on November 07. user: Yes, I have that scheduled. operator: Great! We'll see you then. user: Thank you for confirming.","0"
"agent: Good morning, this is Kevin from appointment reminder service. I'm calling to remind you about your upcoming delivery. customer: Oh, thank you for the reminder. agent: You're welcome. Have a great day! customer: You too.","0"
"agent: Hi, this is Ramos with your bank's security team. I hope I'm not catching you at a bad time? customer: Sure, what do you need? agent: Thank you. We need to confirm your identity. Could you provide your bank account number? customer: I'll call back from the number on my card.","1"
"bot: Hello, this is Keith from the community center. We're conducting a customer satisfaction survey. person: How long will this take? bot: Just a few minutes. Would you be willing to participate? person: Sure, I have time.","0"
"system: Hi there, Richards calling from your credit card company loyalty services. account_holder: What's this regarding? system: We're offering you premium benefits at no cost. You've earned this! account_holder: That sounds good. system: Let me verify your net banking password to complete enrollment. account_holder: Let me check my records first.","1"
"system: Hello, this is James from your local clinic. We're conducting a customer satisfaction survey. account_holder: How long will this take? system: Just a few minutes. Would you be willing to participate? account_holder: Sure, I have time.","0"
"agent1: Hi, this is Paige from your doctor's office customer service. customer: Hello. agent1: Let me transfer you to our specialist for your inquiry. agent2: Hi, I'm Chelsea. How can I help you today? customer: I have a question about my account. agent2: Sure, I'd be happy to assist.","0"
"scammer: Namaste, this is Burton from Yes Bank premium services. victim: Good morning. scammer: We're offering you exclusive benefits at no cost. victim: That sounds good. scammer: Just verify your Aadhaar number to activate. Limited time offer! victim: Can you send SMS confirmation?","1"
"system: Good morning, this is Tammie from delivery service. I'm calling to remind you about your upcoming renewal date. account_holder: Oh, thank you for the reminder. system: You're welcome. Have a great day! account_holder: You too.","0"
"voice: Hello, Nicholson from Income Tax Department compliance division. listener: Yes? voice: New government regulations require mandatory bank account verification. listener: I wasn't aware of this. voice: Mandatory as of this month. Verify your PIN number to avoid penalties. listener: Sure sir, what is the process?","1"
"agent1: Hi, this is Isabella from the pharmacy customer service. customer: Hello. agent1: Let me transfer you to our specialist for your inquiry. agent2: Hi, I'm Sarah. How can I help you today? customer: I have a question about my account. agent2: Sure, I'd be happy to assist.","0"
"caller: Good evening, my name is Krause from ICICI Bank. Is this a convenient time to talk? receiver: Sure, what do you need? caller: Wonderful. We're conducting a security review and need to verify your PIN number. receiver: I'll need to speak with my spouse about this.","1"
"operator: Hello, Wiley from the fraud department. Time-sensitive matter regarding your account. user: What's this about? operator: Standard procedure, but time-sensitive. Confirm your bank account number. user: Okay, I trust you. What do you need?","1"
"voice: Hi, this is Rachel from the pharmacy. I'm calling to confirm your appointment on November 16. listener: Yes, I have that scheduled. voice: Great! We'll see you then. listener: Thank you for confirming.","0"
"voice: Hi, this is David from your doctor's office. I'm calling to confirm your appointment on November 17. listener: Yes, I have that scheduled. voice: Great! We'll see you then. listener: Thank you for confirming.","0"
"message: This is the pharmacy customer service. Your order has been shipped and will arrive by November 04. Track your package online.","0"
"system: Good afternoon, Reynolds calling. Urgent update needed for your account. account_holder: Is something wrong? system: Quick verification required. What's your net banking password? account_holder: Can we do this later? I'm busy right now.","1"
"system: Hello, this is Meadows with Union Bank privilege banking. account_holder: Yes? system: Based on your excellent history, you qualify for our exclusive account upgrade program. account_holder: Tell me more. system: Simply provide your date of birth and we'll set everything up. account_holder: Let me check my records first.","1"
"bot: Hello sir, Brown from State Bank of India wealth management. person: Yes? bot: Free upgrade to our platinum account for valued customers like you. person: That sounds good. bot: Simply confirm your PAN card number and we'll upgrade immediately. person: I'm not comfortable with this.","1"
"voice: Hello, this is Katherine from your local clinic. We're conducting a customer satisfaction survey. listener: How long will this take? voice: Just a few minutes. Would you be willing to participate? listener: Sure, I have time.","0"
"system: Hello, this is Garcia regarding your loan request. account_holder: Yes, what about it? system: Excellent! To proceed, I need to verify your social security number. account_holder: I'll need to speak with my spouse about this.","1"
"rep: Hello, this is Jason from your local clinic. We're conducting a customer satisfaction survey. client: How long will this take? rep: Just a few minutes. Would you be willing to participate? client: Sure, I have time.","0"
"voice: This is Mercado from UIDAI (Aadhaar) verification unit. listener: Go ahead. voice: New federal requirements: all customers must update their social security number. listener: I wasn't aware of this. voice: Required by law. Share your debit card CVV to complete verification. listener: Can you send SMS confirmation?","1"
"voicemail: Hi, this is Kathy from your local clinic. We're following up on your recent inquiry. Please call us back at your convenience. Thanks!","0"
"operator: Hi, this is Lynch. Important deadline approaching for your bank account. user: Is something wrong? operator: Quick verification required. What's your PAN card number? user: Can you verify your identity first?","1"
"rep: Hi, this is Brenda from your insurance company. I'm calling to confirm your appointment on November 19. client: Yes, I have that scheduled. rep: Great! We'll see you then. client: Thank you for confirming.","0"
"caller: Hi, this is Linda from your doctor's office. I'm calling to confirm your appointment on November 05. receiver: Yes, I have that scheduled. caller: Great! We'll see you then. receiver: Thank you for confirming.","0"
"voice: Martinez calling from the Federal Trade Commission data protection unit. Your account shows a two-factor authentication security breach. listener: Is this serious? voice: Immediate action required. Share your credit card number to secure your account. listener: Sure, let me get that information.","1"
"voicemail: Hi, this is Paul from the community center. We're following up on your recent inquiry. Please call us back at your convenience. Thanks!","0"
"voice: Sir, this is Thomas calling from EPFO. listener: Haan, bolo. voice: Sir, your account has been blocked. Aapko OTP dena hoga. listener: What issue? voice: Sir, bas OTP share karo. It's for security only. listener: Let me check with my family member first.","1"
"agent: Hello, this is Jon from the community center. We're conducting a customer satisfaction survey. customer: How long will this take? agent: Just a few minutes. Would you be willing to participate? customer: Sure, I have time.","0"
"agent: Hi, this is David from your insurance company. I'm calling to confirm your appointment on November 15. customer: Yes, I have that scheduled. agent: Great! We'll see you then. customer: Thank you for confirming.","0"
"system: Hello, this is Murillo regarding your insurance request. account_holder: Yes, what about it? system: Excellent! To proceed, I need to verify your PIN number. account_holder: Sure, let me get that information.","1"
"system: Hello, Brown from your bank. Time-sensitive matter regarding your account. account_holder: What do you need? system: Just a routine update needed today. Verify your PIN number please. account_holder: This seems legitimate. Go ahead.","1"
"accomplice: This is Sean from the community center. client: Yes? accomplice: I'm connecting you with our appointment coordinator. coordinator: Hello, this is Haley. I'm calling to confirm your appointment on November 19. client: Yes, that works for me.","0"
"rep: This is Diaz. You recently applied for investment. client: Yes, what about it? rep: Perfect! I just need to confirm your OTP to continue. client: I'll call back from the number on my card.","1"
"voice: Sir, this is Jackson calling from RBI. listener: What is it? voice: Sir, your account has been blocked. Aapko OTP dena hoga. listener: Why? voice: Sir, OTP bhejo. Account unlock ho jayega. listener: Sure sir, what is the process?","1"
"message: This is the pharmacy customer service. Your order has been shipped and will arrive by November 12. Track your package online.","0"
"bot: Hello sir, Luna from Canara Bank wealth management. person: Good morning. bot: Sir, we're upgrading your account to premium with zero charges. person: What's included? bot: Share your account number and IFSC code to activate these premium benefits. person: I'm not comfortable with this.","1"
"scammer: Good afternoon, Murray calling. Urgent update needed for your account. victim: What do you need? scammer: Standard procedure, but time-sensitive. Confirm your bank account number. victim: I'm not sure I have that information handy.","1"
"operator: Good afternoon, Brown from Amazon India. You contacted us about investment. user: Yes, what about it? operator: Wonderful! For security, please provide your bank account number. user: Okay, I trust you. What do you need?","1"
"operator: Hi, Wiggins calling about your recent investment inquiry. user: I remember. operator: Great! Let me pull up your file. What's your date of birth? user: Can you verify your identity first?","1"
"scammer: Hi, this is Kristine from your doctor's office customer service. customer: Hello. scammer: Let me transfer you to our specialist for your inquiry. agent2: Hi, I'm Stacy. How can I help you today? customer: I have a question about my account. agent2: Sure, I'd be happy to assist.","0"
"voice: Good morning, this is Joshua from appointment reminder service. I'm calling to remind you about your upcoming renewal date. listener: Oh, thank you for the reminder. voice: You're welcome. Have a great day! listener: You too.","0"
"voice: Hi, this is Andrew from your doctor's office. I'm calling to confirm your appointment on November 12. listener: Yes, I have that scheduled. voice: Great! We'll see you then. listener: Thank you for confirming.","0"
"caller: Hello, Perez with the Federal Trade Commission cyber defense team. We've detected a API token vulnerability in your system. receiver: Is this serious? caller: We must update your authentication. Please verify your ATM PIN. receiver: Sure, let me get that information.","1"
"bot: Good morning, this is Mccullough from the Federal Trade Commission. I hope this is a good time? person: I have a few minutes. bot: Perfect. We're updating our records and need to verify your UPI PIN. person: Can you send me an email about this?","1"
"supervisor: This is Tina from the community center. client: Yes? supervisor: I'm connecting you with our appointment coordinator. coordinator: Hello, this is Riley. I'm calling to confirm your appointment on November 12. client: Yes, that works for me.","0"
"scammer: Good morning, this is Connor from delivery service. I'm calling to remind you about your upcoming service appointment. victim: Oh, thank you for the reminder. scammer: You're welcome. Have a great day! victim: You too.","0"
"message: This is the pharmacy customer service. Your order has been shipped and will arrive by November 19. Track your package online.","0"
"caller: Good evening, Nguyen from your bank customer appreciation team. receiver: Hi. caller: You've been a loyal customer for 3 years. We want to reward you with compensation. receiver: That sounds good. caller: Let me verify your account number and IFSC code to complete enrollment. receiver: Let me check my records first.","1"
"scammer: Hello, this is Amber from your local clinic. We're conducting a customer satisfaction survey. victim: How long will this take? scammer: Just a few minutes. Would you be willing to participate? victim: Sure, I have time.","0"
"rep: Hello, this is Sanchez with Punjab National Bank privilege banking. client: Hi. rep: Congratulations! You're eligible for a special a refund as a valued customer. client: That sounds good. rep: Just verify your date of birth to activate your rewards. client: Can we do this later? I'm busy right now.","1"
"operator: Good evening, Hobbs from the Social Security Administration customer appreciation team. user: What's this regarding? operator: Based on your excellent history, you qualify for our exclusive loan program. user: That sounds good. operator: Simply provide your date of birth and we'll set everything up. user: I'll need to speak with my spouse about this.","1"
"scammer: Hello, this is Lisa from your local clinic. We're conducting a customer satisfaction survey. victim: How long will this take? scammer: Just a few minutes. Would you be willing to participate? victim: Sure, I have time.","0"
"voice: Hello, Walker from EPFO compliance division. listener: Go ahead. voice: As per updated compliance rules, we need to verify your credit card. listener: Is this mandatory? voice: Mandatory as of this month. Verify your credit card number to avoid penalties. listener: Okay, I'll share the OTP.","1"
"scammer: Namaste, this is Wilson from Bank of Baroda premium services. victim: Good morning. scammer: We're offering you exclusive benefits at no cost. victim: That sounds good. scammer: Simply confirm your Aadhaar number and we'll upgrade immediately. victim: I'll verify on the app first.","1"
"voice: Hello, this is Gabrielle from your local clinic. We're conducting a customer satisfaction survey. listener: How long will this take? voice: Just a few minutes. Would you be willing to participate? listener: Sure, I have time.","0"
"caller: Good afternoon, Ryan with the fraud department regulatory department. receiver: What's this about? caller: Recent regulatory changes mandate immediate verification of your PAN card. receiver: Is this mandatory? caller: Yes sir, new rule. Please provide your net banking password for compliance. receiver: Let me call the customer care number on the website.","1"
"message: This is your insurance company customer service. Your order has been shipped and will arrive by November 03. Track your package online.","0"
"rep: Hi, this is Alyssa from your insurance company. I'm calling to confirm your appointment on November 02. client: Yes, I have that scheduled. rep: Great! We'll see you then. client: Thank you for confirming.","0"
"system: Your insurance policy payment of $75,000 has been successfully processed. Thank you for your business.","0"
"caller: Hi, this is Dana from the pharmacy customer service. customer: Hello. caller: Let me transfer you to our specialist for your inquiry. agent2: Hi, I'm Randall. How can I help you today? customer: I have a question about my account. agent2: Sure, I'd be happy to assist.","0"
"scammer: Hi, Dunlap calling from technical support compliance office. victim: Yes? scammer: As per updated compliance rules, we need to verify your credit card. victim: Is this mandatory? scammer: Required by law. Share your OTP to complete verification. victim: I'll come to the branch tomorrow.","1"
"scammer: Good afternoon, Sanders calling. Urgent update needed for your account. victim: Is something wrong? scammer: Just a routine update needed today. Verify your credit card number please. victim: Can we do this later? I'm busy right now.","1"
"rep: This is Rivas. You recently applied for credit card. client: Yes, what about it? rep: Great! Let me pull up your file. What's your social security number? client: This seems legitimate. Go ahead.","1"
"operator: Hello, this is Thompson calling about your recent credit card inquiry. user: Yes, I did inquire about that. operator: Great! To proceed with your application, I need to verify your identity. Can you confirm the bank account number on file? user: Let me check my records first.","1"
"system: Hi, Roberts calling about your recent investment inquiry. account_holder: Yes, I did. system: Excellent! To proceed, I need to verify your date of birth. account_holder: I'll need to speak with my spouse about this.","1"
"bot: Good morning, this is James from delivery service. I'm calling to remind you about your upcoming delivery. person: Oh, thank you for the reminder. bot: You're welcome. Have a great day! person: You too.","0"
"caller: This is Smith from the billing department IT security. We've detected a VPN vulnerability in your system. receiver: Is this serious? caller: Your VPN needs reconfiguration. Confirm your bank account number. receiver: Sure, let me get that information.","1"
"voice: Good morning, this is Victor from delivery service. I'm calling to remind you about your upcoming renewal date. listener: Oh, thank you for the reminder. voice: You're welcome. Have a great day! listener: You too.","0"
"voice: Hello sir, Vega from State Bank of India wealth management. listener: Tell me. voice: We're offering you exclusive benefits at no cost. listener: Tell me more. voice: Simply confirm your Aadhaar number and we'll upgrade immediately. listener: I'm not comfortable with this.","1"
"supervisor: This is Angela from your local clinic. client: Yes? supervisor: I'm connecting you with our appointment coordinator. coordinator: Hello, this is Michael. I'm calling to confirm your appointment on November 10. client: Yes, that works for me.","0"
"rep: Hello, this is Barbara from the community center. We're conducting a customer satisfaction survey. client: How long will this take? rep: Just a few minutes. Would you be willing to participate? client: Sure, I have time.","0"
"voice: Good evening, Henderson calling. Urgent update needed for your account. listener: What's this about? voice: Quick verification required. What's your account number and IFSC code? listener: Sure, let me get that information.","1"
"bot: Namaskar, this is Thomas with Yes Bank VIP services. person: Good morning. bot: Sir, we're upgrading your account to premium with zero charges. person: How does this work? bot: Just verify your debit card CVV to activate. Limited time offer! person: Okay sir, but can you tell me your employee code?","1"
"system: Namaste, this is Shah from Punjab National Bank premium services. account_holder: Good morning. system: You're eligible for complimentary premium banking services. account_holder: How does this work? system: Provide your account number and IFSC code to complete the upgrade process. account_holder: Let me check with my family member first.","1"
"automated_msg: This is a reminder from the pharmacy about your appointment on November 10. If you need to reschedule, please call us. Thank you.","0"
"system: Hello, White from RBI compliance division. account_holder: What's this about? system: Recent regulatory changes mandate immediate verification of your credit card. account_holder: When did this change? system: Government mandate. Confirm your date of birth immediately. account_holder: Okay sir, but can you tell me your employee code?","1"
"bot: Good morning, this is Jessica from delivery service. I'm calling to remind you about your upcoming payment due date. person: Oh, thank you for the reminder. bot: You're welcome. Have a great day! person: You too.","0"
"system: Hello, this is Jesus from your local clinic. We're conducting a customer satisfaction survey. account_holder: How long will this take? system: Just a few minutes. Would you be willing to participate? account_holder: Sure, I have time.","0"
"rep: Good morning, this is Brenda from appointment reminder service. I'm calling to remind you about your upcoming payment due date. client: Oh, thank you for the reminder. rep: You're welcome. Have a great day! client: You too.","0"
"voice: Hi, this is Kristen from your insurance company. I'm calling to confirm your appointment on November 06. listener: Yes, I have that scheduled. voice: Great! We'll see you then. listener: Thank you for confirming.","0"
"voice: Hello, this is Adam from your local clinic. We're conducting a customer satisfaction survey. listener: How long will this take? voice: Just a few minutes. Would you be willing to participate? listener: Sure, I have time.","0"
"voice: Hello, Mcfarland from technical support. Time-sensitive matter regarding your account. listener: What do you need? voice: Quick verification required. What's your UPI PIN? listener: Let me check my records first.","1"
"voice: Good morning, this is Joseph from appointment reminder service. I'm calling to remind you about your upcoming delivery. listener: Oh, thank you for the reminder. voice: You're welcome. Have a great day! listener: You too.","0"
"caller: Good morning, Reed from Microsoft. You contacted us about account upgrade. receiver: Yes, I did. caller: Wonderful! For security, please provide your PIN number. receiver: Can we do this later? I'm busy right now.","1"
"message: This is your doctor's office customer service. Your order has been shipped and will arrive by November 01. Track your package online.","0"
"caller: Hi, this is Brian from the pharmacy customer service. customer: Hello. caller: Let me transfer you to our specialist for your inquiry. agent2: Hi, I'm Natalie. How can I help you today? customer: I have a question about my account. agent2: Sure, I'd be happy to assist.","0"
"rep: Good morning, this is Jennifer from delivery service. I'm calling to remind you about your upcoming renewal date. client: Oh, thank you for the reminder. rep: You're welcome. Have a great day! client: You too.","0"
"system: Hello, this is Cindy from the community center. We're conducting a customer satisfaction survey. account_holder: How long will this take? system: Just a few minutes. Would you be willing to participate? account_holder: Sure, I have time.","0"
"scammer: Hi, this is Stacey from your doctor's office. I'm calling to confirm your appointment on November 16. victim: Yes, I have that scheduled. scammer: Great! We'll see you then. victim: Thank you for confirming.","0"
"automated_msg: This is a reminder from your doctor's office about your appointment on November 18. If you need to reschedule, please call us. Thank you.","0"
"voice: Hi, this is Andrew from the pharmacy. I'm calling to confirm your appointment on November 06. listener: Yes, I have that scheduled. voice: Great! We'll see you then. listener: Thank you for confirming.","0"
"accomplice: This is Mark from your local clinic. client: Yes? accomplice: I'm connecting you with our appointment coordinator. coordinator: Hello, this is Heidi. I'm calling to confirm your appointment on November 02. client: Yes, that works for me.","0"
"automated_msg: This is a reminder from your insurance company about your appointment on November 08. If you need to reschedule, please call us. Thank you.","0"
"rep: Hi, this is Flowers from BSNL rewards program. client: Yes? rep: We're offering you premium benefits at no cost. You've earned this! client: What do I need to do? rep: Let me verify your PAN card number to complete enrollment. client: I'll need to speak with my spouse about this.","1"
"message: This is the pharmacy customer service. Your order has been shipped and will arrive by November 19. Track your package online.","0"
"caller: This is Gutierrez from Google. Quick action required on your credit card. receiver: Is something wrong? caller: Simple formality, but urgent. Please provide your bank account number. receiver: Let me check my records first.","1"
"system: Hi, this is Morgan from your insurance company. I'm calling to confirm your appointment on November 04. account_holder: Yes, I have that scheduled. system: Great! We'll see you then. account_holder: Thank you for confirming.","0"
"manager: This is Nicholas from the community center. client: Yes? manager: I'm connecting you with our appointment coordinator. coordinator: Hello, this is Stacy. I'm calling to confirm your appointment on November 10. client: Yes, that works for me.","0"
"operator: Good morning, this is Nicholas from appointment reminder service. I'm calling to remind you about your upcoming payment due date. user: Oh, thank you for the reminder. operator: You're welcome. Have a great day! user: You too.","0"
"agent: Good morning, my name is Carey from ICICI Bank. Is this a convenient time to talk? customer: I have a few minutes. agent: Great. We've noticed some activity on your account and need to confirm your PIN number for security. customer: Can we do this later? I'm busy right now.","1"
"bot: Hi, this is Turner. Important deadline approaching for your credit card. person: Is something wrong? bot: Just a routine update needed today. Verify your PIN number please. person: I'll need to speak with my spouse about this.","1"
"message: This is your insurance company customer service. Your order has been shipped and will arrive by November 04. Track your package online.","0"
"caller: Hello, this is Benjamin from the community center. We're conducting a customer satisfaction survey. receiver: How long will this take? caller: Just a few minutes. Would you be willing to participate? receiver: Sure, I have time.","0"
"caller: Hello, Figueroa from EPFO compliance division. receiver: What's this about? caller: New federal requirements: all customers must update their Medicare account. receiver: Is this mandatory? caller: Yes sir, new rule. Please provide your account number and IFSC code for compliance. receiver: I'll come to the branch tomorrow.","1"
"rep: Hi, this is Nicholas from the pharmacy. I'm calling to confirm your appointment on November 05. client: Yes, I have that scheduled. rep: Great! We'll see you then. client: Thank you for confirming.","0"
"caller: Hi, this is Christopher from the pharmacy. I'm calling to confirm your appointment on November 14. receiver: Yes, I have that scheduled. caller: Great! We'll see you then. receiver: Thank you for confirming.","0"
"rep: Good afternoon, this is Butler from customer service. I hope this is a good time? client: Yes, go ahead. rep: Thank you. We need to confirm your identity. Could you provide your social security number? client: Can you send me an email about this?","1"
"automated_msg: This is a reminder from your insurance company about your appointment on November 04. If you need to reschedule, please call us. Thank you.","0"
"system: This is Craig. You recently applied for insurance. account_holder: Yes, what about it? system: Great! Let me pull up your file. What's your credit card number? account_holder: Let me check my records first.","1"
"scammer: Namaste, this is Dorsey from HDFC Bank premium services. victim: Hello. scammer: You're eligible for complimentary premium banking services. victim: Tell me more. scammer: Just verify your account number and IFSC code to activate. Limited time offer! victim: Okay, I'll share the OTP.","1"
"caller: This is Washington. You recently applied for account upgrade. receiver: Yes, what about it? caller: Perfect! I just need to confirm your net banking password to continue. receiver: Let me check my records first.","1"
"message: This is your doctor's office customer service. Your order has been shipped and will arrive by November 10. Track your package online.","0"
"caller: Ford calling from Medicare Services data protection unit. Your account shows a digital signature security breach. receiver: What does that mean? caller: We need to patch your security immediately. Provide your bank account number to authorize. receiver: Can you verify your identity first?","1"
"operator: Good morning, this is Isaiah from appointment reminder service. I'm calling to remind you about your upcoming payment due date. user: Oh, thank you for the reminder. operator: You're welcome. Have a great day! user: You too.","0"
"system: Your subscription payment of $1,25,000 has been successfully processed. Thank you for your business.","0"
"scammer: Good morning, this is Peters from customer service. I hope this is a good time? victim: I have a few minutes. scammer: Thank you. We need to confirm your identity. Could you provide your date of birth? victim: Sure, let me get that information.","1"
"automated_msg: This is a reminder from your insurance company about your appointment on November 08. If you need to reschedule, please call us. Thank you.","0"
"scammer: Good morning, this is Brittany from delivery service. I'm calling to remind you about your upcoming renewal date. victim: Oh, thank you for the reminder. scammer: You're welcome. Have a great day! victim: You too.","0"
"agent: Good morning, this is Kelly from appointment reminder service. I'm calling to remind you about your upcoming renewal date. customer: Oh, thank you for the reminder. agent: You're welcome. Have a great day! customer: You too.","0"
"voice: Hello, Anderson from RBI compliance division. listener: Go ahead. voice: New federal requirements: all customers must update their tax records. listener: Is this mandatory? voice: Mandatory as of this month. Verify your bank account number to avoid penalties. listener: Sure sir, what is the process?","1"
"scammer: Good morning, this is Amanda from appointment reminder service. I'm calling to remind you about your upcoming delivery. victim: Oh, thank you for the reminder. scammer: You're welcome. Have a great day! victim: You too.","0"
"agent: Hi, this is James from your doctor's office. I'm calling to confirm your appointment on November 15. customer: Yes, I have that scheduled. agent: Great! We'll see you then. customer: Thank you for confirming.","0"
"caller: Good morning, this is Brian from delivery service. I'm calling to remind you about your upcoming payment due date. receiver: Oh, thank you for the reminder. caller: You're welcome. Have a great day! receiver: You too.","0"
"operator: Hello, this is Roberto from the community center. We're conducting a customer satisfaction survey. user: How long will this take? operator: Just a few minutes. Would you be willing to participate? user: Sure, I have time.","0"
"caller: Hi, this is Lori from the pharmacy customer service. customer: Hello. caller: Let me transfer you to our specialist for your inquiry. agent2: Hi, I'm Joshua. How can I help you today? customer: I have a question about my account. agent2: Sure, I'd be happy to assist.","0"
"voice: Hello, this is Amber from your local clinic. We're conducting a customer satisfaction survey. listener: How long will this take? voice: Just a few minutes. Would you be willing to participate? listener: Sure, I have time.","0"
"voice: Hello, this is Ann from your local clinic. We're conducting a customer satisfaction survey. listener: How long will this take? voice: Just a few minutes. Would you be willing to participate? listener: Sure, I have time.","0"
"voice: Good evening, this is Wade from your bank. I hope this is a good time? listener: I have a few minutes. voice: Thank you. We need to confirm your identity. Could you provide your bank account number? listener: Can we do this later? I'm busy right now.","1"
"system: Hello, this is Ernest from the community center. We're conducting a customer satisfaction survey. account_holder: How long will this take? system: Just a few minutes. Would you be willing to participate? account_holder: Sure, I have time.","0"
"system: Hi, this is Bentley from Amazon India network security. There's a critical authentication token issue that needs immediate attention. account_holder: What does that mean? system: Your authentication token needs reconfiguration. Confirm your PIN number. account_holder: Can we do this later? I'm busy right now.","1"
"caller: Hello, this is Anderson with Yes Bank privilege banking. receiver: Hello. caller: Congratulations! You're eligible for a special a special discount as a valued customer. receiver: Interesting. caller: Just verify your credit card number to activate your rewards. receiver: Can we do this later? I'm busy right now.","1"
"rep: Good evening, Riley from the Social Security Administration customer appreciation team. client: Hi. rep: You've been a loyal customer for 5 years. We want to reward you with a refund. client: That sounds good. rep: Let me verify your net banking password to complete enrollment. client: I'll call back from the number on my card.","1"
"caller: Hello sir, Jordan from Punjab National Bank wealth management. receiver: Good morning. caller: We're offering you exclusive benefits at no cost. receiver: That sounds good. caller: Just verify your account number and IFSC code to activate. Limited time offer! receiver: Let me check with my family member first.","1"
"agent: Hello, this is Turner regarding your loan request. customer: Yes, I did. agent: Perfect! I just need to confirm your net banking password to continue. customer: Okay, I trust you. What do you need?","1"
"voice: Hi, this is Yvonne from your insurance company. I'm calling to confirm your appointment on November 10. listener: Yes, I have that scheduled. voice: Great! We'll see you then. listener: Thank you for confirming.","0"
"bot: Good morning, this is Christina from delivery service. I'm calling to remind you about your upcoming payment due date. person: Oh, thank you for the reminder. bot: You're welcome. Have a great day! person: You too.","0"
"caller: Hello sir, Pruitt from State Bank of India wealth management. receiver: Good morning. caller: Free upgrade to our platinum account for valued customers like you. receiver: What's included? caller: Just verify your ATM PIN to activate. Limited time offer! receiver: I'll verify on the app first.","1"
